

Performance Summary

,All Trades,Long Trades,Short Trades,
,Sell,6/5/2019,Stop Loss,@SI,$16.715,,($1000.00),($2140.00),,($1000.00),0.00%,-80.00%,$2.50,$32.50,
3,Buy,6/7/2019,Buy,@SI,$16.965,$0.00,1,($1070.00),-1.18%,$550.00,35.48%,,$2.50,$32.50,
,Sell,6/9/2019,Stop Loss,@SI,$16.765,,($1000.00),($3210.00),,($1000.00),0.00%,-64.52%,$2.50,$32.50,
4,Buy,6/19/2019,Buy,@SI,$17.075,$0.00,1,$465.00,0.63%,$2025.00,67.84%,,$2.50,$32.50,
,Sell,6/26/2019,Sell,@SI,$17.182,,$535.00,($2745.00),,($960.00),50.08%,17.92%,$2.50,$32.50,
5,Buy,7/16/2019,Buy,@SI,$17.480,$0.00,1,$3015.00,3.53%,$4935.00,92.24%,,$2.50,$32.50,
,Sell,7/21/2019,Sell,@SI,$18.097,,$3085.00,$270.00,,($415.00),65.42%,57.66%,$2.50,$32.50,
6,Buy,7/24/2019,Buy,@SI,$18.470,$0.00,1,($1070.00),-1.08%,$285.00,22.18%,,$2.50,$32.50,
,Sell,7/25/2019,Stop Loss,@SI,$18.270,,($1000.00),($800.00),,($1000.00),0.00%,-77.82%,$2.50,$32.50,
7,Buy,8/6/2019,Buy,@SI,$18.530,$0.00,1,$1190.00,1.36%,$2860.00,100.00%,,$2.50,$32.50,
,Sell,8/8/2019,Sell,@SI,$18.782,,$1260.00,$390.00,,$0.00,44.06%,44.06%,$2.50,$32.50,
8,Buy,8/12/2019,Buy,@SI,$19.105,$0.00,1,($1070.00),-1.05%,$1135.00,53.16%,,$2.50,$32.50,
,Sell,8/13/2019,Stop Loss,@SI,$18.905,,($1000.00),($680.00),,($1000.00),0.00%,-46.84%,$2.50,$32.50,
9,Buy,8/25/2019,Buy,@SI,$19.342,$0.00,1,$3530.00,3.72%,$5575.00,99.55%,,$2.50,$32.50,
,Sell,8/29/2019,Sell,@SI,$20.062,,$3600.00,$2850.00,,($25.00),64.73%,64.29%,$2.50,$32.50,
10,Buy,9/3/2019,Buy,@SI,$20.460,$0.00,1,($310.00),-0.23%,$4935.00,83.64%,,$2.50,$32.50,
,Sell,9/5/2019,Sell,@SI,$20.412,,($240.00),$2540.00,,($965.00),12.29%,-4.07%,$2.50,$32.50,
11,Sell Short,11/7/2019,Short,@SI,$18.875,$0.00,1,$1170.00,1.31%,$2815.00,100.00%,,$2.50,$32.50,
,Buy to Cover,11/13/2019,Cover,@SI,$18.627,,$1240.00,$3710.00,,$0.00,44.05%,44.05%,$2.50,$32.50,
12,Sell Short,12/6/2019,Short,@SI,$18.310,$0.00,1,($1070.00),-1.09%,$955.00,48.85%,,$2.50,$32.50,
,Buy to Cover,12/11/2019,Stop Loss,@SI,$18.510,,($1000.00),$2640.00,,($1000.00),0.00%,-51.15%,$2.50,$32.50,
13,Buy,12/23/2019,Buy,@SI,$18.970,$0.00,1,$2150.00,2.34%,$3595.00,100.00%,,$2.50,$32.50,
,Sell,12/29/2019,Sell,@SI,$19.414,,$2220.00,$4790.00,,$0.00,61.75%,61.75%,$2.50,$32.50,
14,Buy,12/30/2019,Buy,@SI,$19.690,$0.00,1,($1070.00),-1.02%,$320.00,24.24%,,$2.50,$32.50,
,Sell,12/31/2019,Stop Loss,@SI,$19.490,,($1000.00),$3720.00,,($1000.00),0.00%,-75.76%,$2.50,$32.50,
15,Buy,1/2/2020,Buy,@SI,$19.755,$0.00,1,($150.00),-0.08%,$1745.00,69.11%,,$2.50,$32.50,
,Sell,1/6/2020,Sell,@SI,$19.739,,($80.00),$3570.00,,($780.00),27.72%,-3.17%,$2.50,$32.50,
16,Buy,1/7/2020,Buy,@SI,$20.105,$0.00,1,($1070.00),-0.99%,$1720.00,63.24%,,$2.50,$32.50,
,Sell,1/8/2020,Stop Loss,@SI,$19.905,,($1000.00),$2500.00,,($1000.00),0.00%,-36.76%,$2.50,$32.50,
17,Buy,2/19/2020,Buy,@SI,$19.930,$0.00,1,($1070.00),-1.00%,$370.00,27.01%,,$2.50,$32.50,
,Sell,2/19/2020,Stop Loss,@SI,$19.730,,($1000.00),$1430.00,,($1000.00),0.00%,-72.99%,$2.50,$32.50,
18,Buy,2/20/2020,Buy,@SI,$20.005,$0.00,1,$800.00,0.87%,$2345.00,100.00%,,$2.50,$32.50,
,Sell,2/24/2020,Sell,@SI,$20.179,,$870.00,$2230.00,,$0.00,37.10%,37.10%,$2.50,$32.50,
19,Sell Short,2/28/2020,Short,@SI,$18.830,$0.00,1,$3370.00,3.65%,$4765.00,100.00%,,$2.50,$32.50,
,Buy to Cover,3/2/2020,Cover,@SI,$18.142,,$3440.00,$5600.00,,$0.00,72.19%,72.19%,$2.50,$32.50,
20,Sell Short,3/12/2020,Short,@SI,$17.875,$0.00,1,$2795.00,3.21%,$4465.00,100.00%,,$2.50,$32.50,
,Buy to Cover,3/12/2020,Cover,@SI,$17.302,,$2865.00,$8395.00,,$0.00,64.17%,64.17%,$2.50,$32.50,
21,Sell Short,3/12/2020,Short,@SI,$16.980,$0.00,1,($1070.00),-1.18%,$5390.00,84.35%,,$2.50,$32.50,
,Buy to Cover,3/13/2020,Stop Loss,@SI,$17.180,,($1000.00),$7325.00,,($1000.00),0.00%,-15.65%,$2.50,$32.50,
22,Sell Short,3/16/2020,Short,@SI,$15.900,$0.00,1,$7745.00,9.83%,$13265.00,100.00%,,$2.50,$32.50,
,Buy to Cover,3/16/2020,Cover,@SI,$14.337,,$7815.00,$15070.00,,$0.00,58.91%,58.91%,$2.50,$32.50,
23,Sell Short,3/18/2020,Short,@SI,$13.245,$0.00,1,($1070.00),-1.51%,$640.00,39.02%,,$2.50,$32.50,
,Buy to Cover,3/18/2020,Stop Loss,@SI,$13.445,,($1000.00),$14000.00,,($1000.00),0.00%,-60.98%,$2.50,$32.50,
24,Buy,5/15/2020,Buy,@SI,$17.780,$0.00,1,$4610.00,5.26%,$7755.00,100.00%,,$2.50,$32.50,
,Sell,5/18/2020,Sell,@SI,$18.716,,$4680.00,$18610.00,,$0.00,60.35%,60.35%,$2.50,$32.50,
25,Buy,5/19/2020,Buy,@SI,$19.335,$0.00,1,($1070.00),-1.03%,$105.00,9.50%,,$2.50,$32.50,
,Sell,5/20/2020,Stop Loss,@SI,$19.135,,($1000.00),$17540.00,,($1000.00),0.00%,-90.50%,$2.50,$32.50,
26,Buy,5/20/2020,Buy,@SI,$19.360,$0.00,1,($1070.00),-1.03%,$755.00,43.02%,,$2.50,$32.50,
,Sell,5/20/2020,Stop Loss,@SI,$19.160,,($1000.00),$16470.00,,($1000.00),0.00%,-56.98%,$2.50,$32.50,
27,Buy,5/29/2020,Buy,@SI,$19.515,$0.00,1,$1060.00,1.16%,$3905.00,93.53%,,$2.50,$32.50,
,Sell,6/2/2020,Sell,@SI,$19.741,,$1130.00,$17530.00,,($270.00),33.53%,27.07%,$2.50,$32.50,
28,Buy,7/8/2020,Buy,@SI,$20.040,$0.00,1,$805.00,0.87%,$2975.00,96.75%,,$2.50,$32.50,
,Sell,7/9/2020,Sell,@SI,$20.215,,$875.00,$18335.00,,($100.00),31.71%,28.46%,$2.50,$32.50,
29,Buy,7/13/2020,Buy,@SI,$20.635,$0.00,1,($20.00),0.05%,$1825.00,100.00%,,$2.50,$32.50,
,Sell,7/13/2020,Sell,@SI,$20.645,,$50.00,$18315.00,,$0.00,2.74%,2.74%,$2.50,$32.50,
30,Buy,7/15/2020,Buy,@SI,$21.000,$0.00,1,($1070.00),-0.95%,$175.00,14.89%,,$2.50,$32.50,
,Sell,7/15/2020,Stop Loss,@SI,$20.800,,($1000.00),$17245.00,,($1000.00),0.00%,-85.11%,$2.50,$32.50,
31,Buy,7/15/2020,Buy,@SI,$21.035,$0.00,1,($1070.00),-0.95%,$125.00,11.11%,,$2.50,$32.50,
,Sell,7/16/2020,Stop Loss,@SI,$20.835,,($1000.00),$16175.00,,($1000.00),0.00%,-88.89%,$2.50,$32.50,
32,Buy,7/20/2020,Buy,@SI,$21.060,$0.00,1,$14755.00,14.08%,$19000.00,100.00%,,$2.50,$32.50,
,Sell,7/23/2020,Sell,@SI,$24.025,,$14825.00,$30930.00,,$0.00,78.03%,78.03%,$2.50,$32.50,
33,Buy,7/26/2020,Buy,@SI,$24.860,$0.00,1,($1070.00),-0.80%,$13025.00,92.87%,,$2.50,$32.50,
,Sell,7/28/2020,Stop Loss,@SI,$24.660,,($1000.00),$29860.00,,($1000.00),0.00%,-7.13%,$2.50,$32.50,
34,Buy,8/4/2020,Buy,@SI,$27.480,$0.00,1,($1070.00),-0.73%,$0.00,0.00%,,$2.50,$32.50,
,Sell,8/4/2020,Stop Loss,@SI,$27.280,,($1000.00),$28790.00,,($1000.00),0.00%,-100.00%,$2.50,$32.50,
35,Buy,8/5/2020,Buy,@SI,$28.440,$0.00,1,($1070.00),-0.70%,$9750.00,90.70%,,$2.50,$32.50,
,Sell,8/5/2020,Stop Loss,@SI,$28.240,,($1000.00),$27720.00,,($1000.00),0.00%,-9.30%,$2.50,$32.50,
36,Buy,8/6/2020,Buy,@SI,$30.390,$0.00,1,($1070.00),-0.66%,$3575.00,78.14%,,$2.50,$32.50,
,Sell,8/6/2020,Stop Loss,@SI,$30.190,,($1000.00),$26650.00,,($1000.00),0.00%,-21.86%,$2.50,$32.50,
37,Sell Short,9/21/2020,Short,@SI,$27.020,$0.00,1,$5930.00,4.44%,$11025.00,100.00%,,$2.50,$32.50,
,Buy to Cover,9/21/2020,Cover,@SI,$25.820,,$6000.00,$32580.00,,$0.00,54.42%,54.42%,$2.50,$32.50,
38,Sell Short,9/23/2020,Short,@SI,$24.815,$0.00,1,$2630.00,2.18%,$9850.00,100.00%,,$2.50,$32.50,
,Buy to Cover,9/24/2020,Cover,@SI,$24.275,,$2700.00,$35210.00,,$0.00,27.41%,27.41%,$2.50,$32.50,
39,Sell Short,10/29/2020,Short,@SI,$24.000,$0.00,1,($1070.00),-0.83%,$1700.00,62.96%,,$2.50,$32.50,
,Buy to Cover,10/29/2020,Stop Loss,@SI,$24.200,,($1000.00),$34140.00,,($1000.00),0.00%,-37.04%,$2.50,$32.50,
40,Buy,11/6/2020,Buy,@SI,$26.745,$0.00,1,($1070.00),-0.75%,$1325.00,56.99%,,$2.50,$32.50,
,Sell,11/6/2020,Stop Loss,@SI,$26.545,,($1000.00),$33070.00,,($1000.00),0.00%,-43.01%,$2.50,$32.50,
41,Buy,11/8/2020,Buy,@SI,$27.010,$0.00,1,($1070.00),-0.74%,$800.00,44.44%,,$2.50,$32.50,
,Sell,11/8/2020,Stop Loss,@SI,$26.810,,($1000.00),$32000.00,,($1000.00),0.00%,-55.56%,$2.50,$32.50,
42,Sell Short,11/27/2020,Short,@SI,$23.660,$0.00,1,($295.00),-0.19%,$1675.00,88.16%,,$2.50,$32.50,
,Buy to Cover,11/29/2020,Cover,@SI,$23.705,,($225.00),$31705.00,,($225.00),0.00%,-11.84%,$2.50,$32.50,
43,Sell Short,11/29/2020,Short,@SI,$23.325,$0.00,1,($1070.00),-0.86%,$2200.00,68.75%,,$2.50,$32.50,
,Buy to Cover,11/30/2020,Stop Loss,@SI,$23.525,,($1000.00),$30635.00,,($1000.00),0.00%,-31.25%,$2.50,$32.50,
44,Buy,12/16/2020,Buy,@SI,$26.190,$0.00,1,($1070.00),-0.76%,$1875.00,65.22%,,$2.50,$32.50,
,Sell,12/16/2020,Stop Loss,@SI,$25.990,,($1000.00),$29565.00,,($1000.00),0.00%,-34.78%,$2.50,$32.50,
45,Buy,12/17/2020,Buy,@SI,$26.565,$0.00,1,$2280.00,1.77%,$3550.00,100.00%,,$2.50,$32.50,
,Sell,12/20/2020,Sell,@SI,$27.035,,$2350.00,$31845.00,,$0.00,66.20%,66.20%,$2.50,$32.50,
46,Buy,12/20/2020,Buy,@SI,$27.275,$0.00,1,($1070.00),-0.73%,$6425.00,86.53%,,$2.50,$32.50,
,Sell,12/21/2020,Stop Loss,@SI,$27.075,,($1000.00),$30775.00,,($1000.00),0.00%,-13.47%,$2.50,$32.50,
47,Buy,1/4/2021,Buy,@SI,$28.560,$0.00,1,($1070.00),-0.70%,$625.00,38.46%,,$2.50,$32.50,
,Sell,1/4/2021,Stop Loss,@SI,$28.360,,($1000.00),$29705.00,,($1000.00),0.00%,-61.54%,$2.50,$32.50,
48,Buy,1/5/2021,Buy,@SI,$28.685,$0.00,1,($1070.00),-0.70%,$1725.00,63.30%,,$2.50,$32.50,
,Sell,1/5/2021,Stop Loss,@SI,$28.485,,($1000.00),$28635.00,,($1000.00),0.00%,-36.70%,$2.50,$32.50,
49,Buy,1/6/2021,Buy,@SI,$28.775,$0.00,1,($1070.00),-0.70%,$1275.00,56.04%,,$2.50,$32.50,
,Sell,1/6/2021,Stop Loss,@SI,$28.575,,($1000.00),$27565.00,,($1000.00),0.00%,-43.96%,$2.50,$32.50,
50,Buy,1/31/2021,Buy,@SI,$29.350,$0.00,1,($1070.00),-0.68%,$0.00,0.00%,,$2.50,$32.50,
,Sell,1/31/2021,Stop Loss,@SI,$29.150,,($1000.00),$26495.00,,($1000.00),0.00%,-100.00%,$2.50,$32.50,
51,Sell Short,3/25/2021,Short,@SI,$25.715,$0.00,1,($1070.00),-0.78%,$2045.00,67.16%,,$2.50,$32.50,
,Buy to Cover,3/25/2021,Stop Loss,@SI,$25.915,,($1000.00),$25425.00,,($1000.00),0.00%,-32.84%,$2.50,$32.50,
52,Sell Short,3/30/2021,Short,@SI,$25.305,$0.00,1,($200.00),-0.10%,$3470.00,84.12%,,$2.50,$32.50,
,Buy to Cover,3/31/2021,Cover,@SI,$25.331,,($130.00),$25225.00,,($655.00),12.73%,-3.15%,$2.50,$32.50,
53,Buy,5/3/2021,Buy,@SI,$27.605,$0.00,1,($1070.00),-0.72%,$2330.00,69.97%,,$2.50,$32.50,
,Sell,5/4/2021,Stop Loss,@SI,$27.405,,($1000.00),$24155.00,,($1000.00),0.00%,-30.03%,$2.50,$32.50,
54,Buy,5/6/2021,Buy,@SI,$28.075,$0.00,1,$710.00,0.56%,$3805.00,98.19%,,$2.50,$32.50,
,Sell,5/10/2021,Sell,@SI,$28.231,,$780.00,$24865.00,,($70.00),21.94%,20.13%,$2.50,$32.50,
55,Buy,5/17/2021,Buy,@SI,$28.840,$0.00,1,$1385.00,1.01%,$4455.00,100.00%,,$2.50,$32.50,
,Sell,5/18/2021,Sell,@SI,$29.131,,$1455.00,$26250.00,,$0.00,32.66%,32.66%,$2.50,$32.50,
56,Sell Short,6/16/2021,Short,@SI,$27.610,$0.00,1,($1070.00),-0.72%,$395.00,28.32%,,$2.50,$32.50,
,Buy to Cover,6/16/2021,Stop Loss,@SI,$27.810,,($1000.00),$25180.00,,($1000.00),0.00%,-71.68%,$2.50,$32.50,
57,Sell Short,6/17/2021,Short,@SI,$27.530,$0.00,1,$3450.00,2.56%,$5595.00,100.00%,,$2.50,$32.50,
,Buy to Cover,6/21/2021,Cover,@SI,$26.826,,$3520.00,$28630.00,,$0.00,62.91%,62.91%,$2.50,$32.50,
58,Sell Short,6/29/2021,Short,@SI,$26.410,$0.00,1,($1070.00),-0.76%,$190.00,15.97%,,$2.50,$32.50,
,Buy to Cover,6/29/2021,Stop Loss,@SI,$26.610,,($1000.00),$27560.00,,($1000.00),0.00%,-84.03%,$2.50,$32.50,
59,Sell Short,7/18/2021,Short,@SI,$26.370,$0.00,1,$1170.00,0.94%,$3940.00,100.00%,,$2.50,$32.50,
,Buy to Cover,7/21/2021,Cover,@SI,$26.122,,$1240.00,$28730.00,,$0.00,31.47%,31.47%,$2.50,$32.50,
60,Sell Short,7/27/2021,Short,@SI,$25.580,$0.00,1,($1070.00),-0.78%,$1365.00,57.72%,,$2.50,$32.50,
,Buy to Cover,7/28/2021,Stop Loss,@SI,$25.780,,($1000.00),$27660.00,,($1000.00),0.00%,-42.28%,$2.50,$32.50,
61,Sell Short,8/6/2021,Short,@SI,$25.305,$0.00,1,$5245.00,4.20%,$11090.00,100.00%,,$2.50,$32.50,
,Buy to Cover,8/9/2021,Cover,@SI,$24.242,,$5315.00,$32905.00,,$0.00,47.93%,47.93%,$2.50,$32.50,
62,Sell Short,9/16/2021,Short,@SI,$23.625,$0.00,1,$1325.00,1.18%,$7345.00,84.43%,,$2.50,$32.50,
,Buy to Cover,10/3/2021,Cover,@SI,$23.346,,$1395.00,$34230.00,,($1355.00),31.61%,16.03%,$2.50,$32.50,
63,Buy,10/19/2021,Buy,@SI,$24.750,$0.00,1,($2570.00),-2.02%,$4580.00,64.69%,,$2.50,$32.50,
,Sell,11/2/2021,Stop Loss,@SI,$24.250,,($2500.00),$31660.00,,($2500.00),0.00%,-35.31%,$2.50,$32.50,
64,Buy,11/10/2021,Buy,@SI,$25.670,$0.00,1,($2570.00),-1.95%,$2830.00,53.10%,,$2.50,$32.50,
,Sell,11/22/2021,Stop Loss,@SI,$25.170,,($2500.00),$29090.00,,($2500.00),0.00%,-46.90%,$2.50,$32.50,
65,Sell Short,11/26/2021,Short,@SI,$23.790,$0.00,1,$2725.00,2.35%,$8370.00,81.66%,,$2.50,$32.50,
,Buy to Cover,12/21/2021,Cover,@SI,$23.231,,$2795.00,$31815.00,,($1880.00),45.61%,27.27%,$2.50,$32.50,
66,Buy,1/18/2022,Buy,@SI,$24.190,$0.00,1,$335.00,0.33%,$6355.00,95.92%,,$2.50,$32.50,
,Sell,1/26/2022,Sell,@SI,$24.271,,$405.00,$32150.00,,($270.00),10.19%,6.11%,$2.50,$32.50,
67,Buy,2/22/2022,Buy,@SI,$25.070,$0.00,1,($2570.00),-1.99%,$1280.00,28.13%,,$2.50,$32.50,
,Sell,2/24/2022,Stop Loss,@SI,$24.570,,($2500.00),$29580.00,,($3270.00),16.92%,-54.95%,$2.50,$32.50,
68,Buy,3/4/2022,Buy,@SI,$26.370,$0.00,1,$1685.00,1.33%,$8930.00,87.98%,,$2.50,$32.50,
,Sell,3/9/2022,Sell,@SI,$26.721,,$1755.00,$31265.00,,($1220.00),29.31%,17.29%,$2.50,$32.50,
69,Buy,4/17/2022,Buy,@SI,$26.825,$0.00,1,($2570.00),-1.86%,$1655.00,39.83%,,$2.50,$32.50,
,Sell,4/19/2022,Stop Loss,@SI,$26.325,,($2500.00),$28695.00,,($2500.00),0.00%,-60.17%,$2.50,$32.50,
70,Sell Short,4/24/2022,Short,@SI,$24.705,$0.00,1,$12130.00,9.88%,$18350.00,100.00%,,$2.50,$32.50,
,Buy to Cover,5/16/2022,Cover,@SI,$22.265,,$12200.00,$40825.00,,$0.00,66.49%,66.49%,$2.50,$32.50,
71,Sell Short,6/23/2022,Short,@SI,$21.460,$0.00,1,($2570.00),-2.33%,$1500.00,37.50%,,$2.50,$32.50,
,Buy to Cover,6/26/2022,Stop Loss,@SI,$21.960,,($2500.00),$38255.00,,($2500.00),0.00%,-62.50%,$2.50,$32.50,
72,Sell Short,6/30/2022,Short,@SI,$21.160,$0.00,1,$2800.00,2.71%,$12770.00,100.00%,,$2.50,$32.50,
,Buy to Cover,7/28/2022,Cover,@SI,$20.586,,$2870.00,$41055.00,,$0.00,22.47%,22.47%,$2.50,$32.50,
73,Sell Short,8/30/2022,Short,@SI,$18.790,$0.00,1,($2570.00),-2.66%,$4365.00,63.58%,,$2.50,$32.50,
,Buy to Cover,9/9/2022,Stop Loss,@SI,$19.290,,($2500.00),$38485.00,,($2500.00),0.00%,-36.42%,$2.50,$32.50,
74,Buy,10/3/2022,Buy,@SI,$20.525,$0.00,1,$815.00,0.86%,$6510.00,98.26%,,$2.50,$32.50,
,Sell,10/9/2022,Sell,@SI,$20.702,,$885.00,$39300.00,,($115.00),15.09%,13.36%,$2.50,$32.50,
75,Buy,11/8/2022,Buy,@SI,$21.830,$0.00,1,($2570.00),-2.29%,$5335.00,68.09%,,$2.50,$32.50,
,Sell,11/17/2022,Stop Loss,@SI,$21.330,,($2500.00),$36730.00,,($2500.00),0.00%,-31.91%,$2.50,$32.50,
76,Buy,11/30/2022,Buy,@SI,$22.900,$0.00,1,($705.00),-0.55%,$5640.00,84.18%,,$2.50,$32.50,
,Sell,12/5/2022,Sell,@SI,$22.773,,($635.00),$36025.00,,($1060.00),6.34%,-9.48%,$2.50,$32.50,
77,Buy,12/9/2022,Buy,@SI,$24.030,$0.00,1,($2570.00),-2.08%,$3490.00,58.26%,,$2.50,$32.50,
,Sell,12/15/2022,Stop Loss,@SI,$23.530,,($2500.00),$33455.00,,($2500.00),0.00%,-41.74%,$2.50,$32.50,
78,Buy,12/20/2022,Buy,@SI,$24.730,$0.00,1,($2570.00),-2.02%,$665.00,21.01%,,$2.50,$32.50,
,Sell,12/22/2022,Stop Loss,@SI,$24.230,,($2500.00),$30885.00,,($2500.00),0.00%,-78.99%,$2.50,$32.50,
79,Buy,1/2/2023,Buy,@SI,$24.865,$0.00,1,($2570.00),-2.01%,$1240.00,33.16%,,$2.50,$32.50,
,Sell,1/4/2023,Stop Loss,@SI,$24.365,,($2500.00),$28315.00,,($2500.00),0.00%,-66.84%,$2.50,$32.50,
80,Buy,2/2/2023,Buy,@SI,$25.010,$0.00,1,($2570.00),-2.00%,$390.00,13.49%,,$2.50,$32.50,
,Sell,2/2/2023,Stop Loss,@SI,$24.510,,($2500.00),$25745.00,,($2500.00),0.00%,-86.51%,$2.50,$32.50,
81,Sell Short,2/3/2023,Short,@SI,$23.180,$0.00,1,$5200.00,4.55%,$15145.00,100.00%,,$2.50,$32.50,
,Buy to Cover,3/13/2023,Cover,@SI,$22.126,,$5270.00,$30945.00,,$0.00,34.80%,34.80%,$2.50,$32.50,
82,Buy,4/4/2023,Buy,@SI,$25.090,$0.00,1,$1135.00,0.96%,$6755.00,87.73%,,$2.50,$32.50,
,Sell,4/17/2023,Sell,@SI,$25.331,,$1205.00,$32080.00,,($945.00),27.92%,15.65%,$2.50,$32.50,


Annual

,,,,,,
TradeStation Periodical Returns: Annual,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
Last 12 Months,($9155.00),-6.48%,0.52,13,30.77%,
1/1/2023,$1195.00,0.91%,1.23,4,50.00%,
1/1/2022,($930.00),-0.71%,0.95,13,38.46%,
1/1/2021,$1040.00,0.80%,1.07,19,36.84%,
1/1/2020,$27055.00,26.08%,2.37,32,34.38%,
1/1/2019,$3720.00,3.72%,1.48,14,42.86%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
1/1/2023 - Today,$1195.00,0.91%,1.23,4,50.00%,
1/1/2022 - 1/1/2023,$265.00,0.20%,1.01,17,41.18%,
1/1/2021 - 1/1/2023,$1305.00,1.00%,1.03,36,38.89%,
1/1/2020 - 1/1/2023,$28360.00,27.34%,1.48,68,36.76%,
1/1/2019 - 1/1/2023,$32080.00,32.08%,1.48,82,37.80%,
1/1/2018 - 1/1/2023,$32080.00,32.08%,1.48,82,37.80%,


Daily

,,,,,,
TradeStation Periodical Returns: Daily,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
4/17/2023,($1710.00),-1.28%,0.00,1,0.00%,
4/16/2023,$0.00,0.00%,n/a,1,0.00%,
4/15/2023,$0.00,0.00%,n/a,1,0.00%,
4/14/2023,($2325.00),-1.71%,0.00,1,0.00%,
4/13/2023,$2335.00,1.75%,n/a,1,100.00%,
4/12/2023,$1360.00,1.03%,n/a,1,100.00%,
4/11/2023,$1370.00,1.05%,n/a,1,100.00%,
4/10/2023,($905.00),-0.69%,0.00,1,0.00%,
4/9/2023,$0.00,0.00%,n/a,1,0.00%,
4/8/2023,$0.00,0.00%,n/a,1,0.00%,
4/7/2023,$0.00,0.00%,n/a,1,0.00%,
4/6/2023,$280.00,0.21%,n/a,1,100.00%,
4/5/2023,($320.00),-0.24%,0.00,1,0.00%,
4/4/2023,$1050.00,0.80%,n/a,1,100.00%,
3/13/2023,($7105.00),-5.15%,0.00,1,0.00%,
3/12/2023,$0.00,0.00%,n/a,1,0.00%,
3/11/2023,$0.00,0.00%,n/a,1,0.00%,
3/10/2023,($1705.00),-1.22%,0.00,1,0.00%,
3/9/2023,($70.00),-0.05%,0.00,1,0.00%,
3/8/2023,$240.00,0.17%,n/a,1,100.00%,
3/7/2023,$4680.00,3.47%,n/a,1,100.00%,
3/6/2023,$515.00,0.38%,n/a,1,100.00%,
3/5/2023,$0.00,0.00%,n/a,1,0.00%,
3/4/2023,$0.00,0.00%,n/a,1,0.00%,
3/3/2023,($1685.00),-1.24%,0.00,1,0.00%,
3/2/2023,$970.00,0.72%,n/a,1,100.00%,
3/1/2023,($120.00),-0.09%,0.00,1,0.00%,
2/28/2023,($1390.00),-1.02%,0.00,1,0.00%,
2/27/2023,$715.00,0.53%,n/a,1,100.00%,
2/26/2023,$0.00,0.00%,n/a,1,0.00%,
2/25/2023,$0.00,0.00%,n/a,1,0.00%,
2/24/2023,$2510.00,1.88%,n/a,1,100.00%,
2/23/2023,$1855.00,1.41%,n/a,1,100.00%,
2/22/2023,$1065.00,0.82%,n/a,1,100.00%,
2/21/2023,($875.00),-0.67%,0.00,1,0.00%,
2/20/2023,$0.00,0.00%,n/a,1,0.00%,
2/19/2023,$0.00,0.00%,n/a,1,0.00%,
2/18/2023,$0.00,0.00%,n/a,1,0.00%,
2/17/2023,($25.00),-0.02%,0.00,1,0.00%,
2/16/2023,($690.00),-0.52%,0.00,1,0.00%,
2/15/2023,$1505.00,1.15%,n/a,1,100.00%,
2/14/2023,($105.00),-0.08%,0.00,1,0.00%,
2/13/2023,$1115.00,0.86%,n/a,1,100.00%,
2/12/2023,$0.00,0.00%,n/a,1,0.00%,
2/11/2023,$0.00,0.00%,n/a,1,0.00%,
2/10/2023,$340.00,0.26%,n/a,1,100.00%,
2/9/2023,$1385.00,1.08%,n/a,1,100.00%,
2/8/2023,($1215.00),-0.94%,0.00,1,0.00%,
2/7/2023,$300.00,0.23%,n/a,1,100.00%,
2/6/2023,$840.00,0.66%,n/a,1,100.00%,
2/5/2023,$0.00,0.00%,n/a,1,0.00%,
2/4/2023,$0.00,0.00%,n/a,1,0.00%,
2/3/2023,$2150.00,1.71%,n/a,1,100.00%,
2/2/2023,($2570.00),-2.00%,0.00,1,0.00%,
1/4/2023,($1080.00),-0.83%,0.00,1,0.00%,
1/3/2023,$980.00,0.76%,n/a,1,100.00%,
1/2/2023,($2470.00),-1.89%,0.00,1,0.00%,
12/22/2022,($1545.00),-1.17%,0.00,1,0.00%,
12/21/2022,($385.00),-0.29%,0.00,1,0.00%,
12/20/2022,($640.00),-0.48%,0.00,1,0.00%,
12/15/2022,($4755.00),-3.44%,0.00,1,0.00%,
12/14/2022,$730.00,0.53%,n/a,1,100.00%,
12/13/2022,$2935.00,2.18%,n/a,1,100.00%,
12/12/2022,($1570.00),-1.15%,0.00,1,0.00%,
12/11/2022,$0.00,0.00%,n/a,1,0.00%,
12/10/2022,$0.00,0.00%,n/a,1,0.00%,
12/9/2022,$90.00,0.07%,n/a,1,100.00%,
12/5/2022,($4110.00),-2.93%,0.00,1,0.00%,
12/4/2022,$0.00,0.00%,n/a,1,0.00%,
12/3/2022,$0.00,0.00%,n/a,1,0.00%,
12/2/2022,$2045.00,1.48%,n/a,1,100.00%,
12/1/2022,$5300.00,3.99%,n/a,1,100.00%,
11/30/2022,($3940.00),-2.88%,0.00,1,0.00%,
11/17/2022,($3590.00),-2.56%,0.00,1,0.00%,
11/16/2022,$30.00,0.02%,n/a,1,100.00%,
11/15/2022,($2975.00),-2.08%,0.00,1,0.00%,
11/14/2022,$2230.00,1.58%,n/a,1,100.00%,
